STITCH ID	Drug status	Phase	CGE	OGE	Network	Expression	MolecularWeight	XLogP	HydrogenBondDonorCount	HydrogenBondAcceptorCount	PolarSurfaceArea	FormalCharge	NumRings	RotatableBondCount	Refractivity	Ro5	Ghose	Veber	wQED
CIDs00002905	approved	Phase 4	-1.847695515402037	1.7570000000000001	0.2200033277178095	0.1673606563502343	291.3853	2.1801	1.0	4.0	49.77	0.0	1.0	7.0	82.7448	1.0	1.0	1.0	0.782362333490968
CIDs00002910	approved	Phase 4	-1.9899729426870487	1.2943	0.40360012270959417	0.403672547016703	389.87754	4.5582	3.0	7.0	135.12	0.0	1.0	2.0	96.5238	1.0	1.0	1.0	0.630461110818474
CIDs00002911	approved	Phase 4	-2.126095347690975	1.783	0.3139010211934028	0.2212671880514253	287.43966	3.8783	1.0	2.0	23.47	0.0	1.0	5.0	92.7198	1.0	1.0	1.0	0.888153810961695
CIDs00002913	approved	Phase 4	-2.118201969647996	1.199769230769231	0.3585297406779905	0.3023685523370784	287.39814	4.6358	0.0	1.0	3.24	0.0	7.0	0.0	98.68	1.0	1.0	1.0	0.392744314732076
CIDs00002950	approved	Phase 4	-2.435272838393788	1.839	0.6600678022503692	0.600007611086219	240.21092	1.8732	2.0	4.0	74.6	0.0	2.0	0.0	63.795	1.0	0.0	1.0	0.736755450443345
CIDs00002955	approved	Phase 4	-1.1685820339238695	0.8000999999999999	0.4443092801730414	0.3931482314034363	248.30088	3.927	2.0	4.0	94.56	0.0	2.0	2.0	67.1888	1.0	0.0	1.0	0.787003635980882
CIDs00002965	approved	Phase 4	-2.14316938329976	0.7518750000000001	0.3842061183211664	0.22675312786427426	175.23032	1.6761	2.0	3.0	53.11	0.0	3.0	1.0	56.9831	1.0	0.0	1.0	0.436732301303707
CIDs00002968	approved	Phase 4	-2.09543468196368	1.11775	0.3254923722468335	0.2858221869109032	258.48632	3.5196	0.0	0.0	0.0	2.0	0.0	11.0	83.7748	1.0	0.0	0.0	0.392834418417297
CIDs00002972	approved	Phase 4	-1.9425172245550286	0.8373333333333334	0.44947896951671834	0.6721028090508879	139.15186	0.3993	1.0	3.0	42.23	0.0	1.0	0.0	38.953	1.0	0.0	1.0	0.56532300450965
CIDs00002973	approved	Phase 4	-1.6610683622823612	1.3283513513513512	0.5699681702667291	0.6084901413485144	560.68402	2.4042	6.0	14.0	205.84	0.0	0.0	28.0	142.4763	0.0	0.0	0.0	0.0461598543188053
CIDs00002993	approved	Phase 4	-1.885926900569054	1.1385	0.3730965974085398	0.16391384966667547	456.6654	7.3326	2.0	2.0	59.8	2.0	6.0	11.0	150.1608	0.0	0.0	0.0	0.158282539466507
CIDs00002995	approved	Phase 4	-2.063813990863323	1.209266666666667	0.42404486641755007	0.33961315344037374	266.38068	3.9887	1.0	1.0	15.27	0.0	6.0	4.0	88.8627	1.0	1.0	1.0	0.476846940157343
CIDs00003007	approved	Phase 4	-1.9440596355260211	1.2402368421052634	0.45493641486570363	0.41772741388787343	135.20622	2.2766	1.0	1.0	26.02	0.0	1.0	2.0	43.7294	1.0	0.0	1.0	0.66106416792423
CIDs00003016	approved	Phase 4	-2.091132869069401	1.1033170731707318	0.40733072391558756	0.36566380066771087	284.74022	2.6544	0.0	3.0	32.67	0.0	2.0	1.0	87.951	1.0	1.0	1.0	0.806995576891354
CIDs00003019	approved	Phase 4	-1.8396498763233768	1.285588235294118	0.5140549220249652	0.4490941415499917	230.67138	2.527	1.0	4.0	66.91	0.0	1.0	0.0	61.6837	1.0	0.0	1.0	0.743798030865246
CIDs00003025	approved	Phase 4	-2.078112947374734	1.3739999999999999	0.5969055228561061	0.4838145526773467	343.46316	3.8762	1.0	5.0	54.46	0.0	3.0	11.0	102.5832	1.0	1.0	0.0	0.535592278448725
CIDs00003032	approved	Phase 4	-2.0121901485598186	0.9592241379310346	0.4092425605067311	0.32881955144777913	296.14864	4.4371	2.0	2.0	49.33	0.0	2.0	4.0	77.5505	1.0	0.0	1.0	0.876063146391824
CIDs00003036	approved	Phase 4	-1.8977789624070311	1.4270357142857144	0.6616720742081073	0.5871001414308016	354.48626	6.4955	0.0	0.0	0.0	0.0	2.0	3.0	85.148	0.0	0.0	1.0	0.552246789733059
CIDs00003038	approved	Phase 4	-2.019691276714615	0.873142857142857	0.18129417025436242	0.3256744939793453	305.15884	3.8504	2.0	6.0	137.08	0.0	1.0	2.0	58.4508	1.0	0.0	1.0	0.850608880755396
CIDs00003042	approved	Phase 4	-2.0289204372721312	1.5086666666666666	0.26720177062318445	0.2980264649531288	309.4867	4.4022	0.0	3.0	29.54	0.0	0.0	8.0	93.14	1.0	1.0	1.0	0.622305195067712
CIDs00003052	approved	Phase 4	-1.8259627785171413	0.8993333333333334	0.473797030011855	0.35244311155344804	199.29324	0.5714	0.0	4.0	26.79	0.0	0.0	4.0	65.177	1.0	0.0	1.0	0.661234474406371
CIDs00003053	approved	Phase 4	-2.0332080104169963	1.166	0.4670710883717061	0.6789618113649755	393.34652	-2.6846	5.0	13.0	196.22	0.0	0.0	16.0	86.959	0.0	0.0	0.0	0.181917865602129
CIDs00003055	approved	Phase 4	-2.052133833155372	1.63475	0.2436325939560325	0.20465874741236373	309.44518	4.1265	1.0	2.0	23.47	0.0	2.0	6.0	100.0928	1.0	1.0	1.0	0.867166402575942
