STITCH ID	Smiles	MolecularWeight	XLogP	HydrogenBondDonorCount	HydrogenBondAcceptorCount	PolarSurfaceArea	FormalCharge	NumRings	RotatableBondCount	Refractivity	Ro5	Ghose	Veber	wQED
CIDs00003025	CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1	343.46316	3.8762	1.0	5.0	54.46	0.0	3.0	11.0	102.5832	1.0	1.0	0.0	0.535592278448725
CIDs00002471	CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1	364.4161	4.8906	3.0	7.0	127.1	0.0	2.0	8.0	94.6384	1.0	1.0	1.0	0.568864219209073
CIDs00002543	CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2	310.42994	5.7278	1.0	2.0	29.46	0.0	2.0	4.0	97.095	0.0	0.0	1.0	0.730915893951868
CIDs09913401	Cc1c(C)c2c(c(C)c1OCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2	488.74218	8.598	1.0	4.0	55.76	0.0	1.0	15.0	150.3188	0.0	0.0	0.0	0.268421947456515
CIDs09821849	CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1	391.54572	5.9694	0.0	3.0	39.19	0.0	1.0	3.0	117.496	0.0	0.0	1.0	0.470613971882257
CIDs00134018	Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O	316.37484	3.72318	1.0	6.0	111.45	0.0	2.0	5.0	85.1033	1.0	1.0	1.0	0.899211402863815
CIDs00002562	CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1	333.46504	3.4	0.0	4.0	38.77	0.0	1.0	11.0	96.934	1.0	1.0	0.0	0.459483107875624
CIDs06918562	CCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)CN(C)C(C)=O)C(C)C)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC)[C@@H](C)CC	994.231720000001	2.0652	11.0	24.0	358.05	0.0	0.0	40.0	265.5042	0.0	0.0	0.0	0.0237698149246474
CIDs00003332	O=C(O)Cc1ccc(-c2ccccc2)cc1	212.24388	2.9807	1.0	2.0	37.3	0.0	2.0	3.0	63.4228	1.0	0.0	1.0	0.848752630618952
CIDs00439709	OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O	180.15588	-3.2198	5.0	6.0	110.38	0.0	0.0	2.0	35.774	0.0	0.0	1.0	0.305586479938856
CIDs00010783	Cc1ncsc1CCCl	161.65242	2.2328	0.0	2.0	41.13	0.0	1.0	2.0	41.649	1.0	0.0	1.0	0.624628946303867
CIDs00003406	Cc1cn[nH]c1	82.10384	0.7181	1.0	1.0	28.68	0.0	1.0	0.0	23.5537	1.0	0.0	1.0	0.490444115155539
CIDs00159269	Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O	242.22856	-1.5143	3.0	6.0	104.55	0.0	1.0	2.0	58.0733	1.0	0.0	1.0	0.581852406427699
CIDs00009417	OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1	363.49586	3.2493	1.0	3.0	29.95	0.0	2.0	6.0	123.8758	1.0	1.0	1.0	0.854470760491673
CIDs00004205	CN1CCN2c3ncccc3Cc3ccccc3C2C1	265.35286	2.4818	0.0	3.0	19.37	0.0	2.0	0.0	87.995	1.0	1.0	1.0	0.729285275057383
CIDs05381226	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C	822.94022	4.3492	6.0	16.0	220.15	0.0	3.0	5.0	234.2248	0.0	0.0	0.0	0.0912014888180494
CIDs00003372	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	437.5215496	4.2489	1.0	4.0	55.25	0.0	2.0	7.0	124.0728	1.0	1.0	1.0	0.703775130662549
CIDs11250647	COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F	631.589716	5.92590000000001	2.0	8.0	102.56	0.0	4.0	13.0	156.8805	0.0	0.0	0.0	0.175375240164031
CIDs00002405	CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1	325.44304	2.7568	2.0	5.0	59.95	0.0	1.0	12.0	92.1035	1.0	1.0	0.0	0.578758100881201
CIDs00004999	Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21	386.7942528	4.5268	0.0	3.0	47.69	0.0	2.0	3.0	100.498	1.0	1.0	1.0	0.72818373662328
CIDs00002995	CNCCCN1c2ccccc2CCc2ccccc21	266.38068	3.9887	1.0	1.0	15.27	0.0	6.0	4.0	88.8627	1.0	1.0	1.0	0.476846940157343
CIDs00091488	C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO	412.4243464	0.5685	4.0	6.0	115.06	0.0	0.0	2.0	98.3622	1.0	1.0	1.0	0.527237893577471
CIDs00002448	O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1	420.3152232	4.4726	1.0	3.0	40.54	0.0	2.0	6.0	108.1723	1.0	1.0	1.0	0.701457240576681
CIDs00068911	CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3	298.37464	2.8408	0.0	5.0	46.15	0.0	0.0	1.0	76.071	1.0	1.0	1.0	0.696614143132787
CIDs00010660	CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O	469.96382	2.9679	1.0	7.0	85.15	0.0	5.0	6.0	131.2517	1.0	1.0	1.0	0.382516846825056
CIDs00005212	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	474.5764	2.5675	1.0	9.0	121.8	0.0	4.0	7.0	134.5557	1.0	1.0	1.0	0.430466572237897
CIDs25262792	CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1	462.5441	3.0225	1.0	9.0	92.71	0.0	4.0	5.0	136.8332	1.0	1.0	1.0	0.480333890395144
CIDs00003149	CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1	334.5591	6.0627	0.0	1.0	9.23	1.0	1.0	15.0	107.4134	0.0	0.0	0.0	0.27957538413806
CIDs00004578	Nc1nc(OCc2ccccc2)c2nc[nH]c2n1	241.24864	2.0953	2.0	5.0	89.71	0.0	4.0	3.0	67.0671	1.0	0.0	1.0	0.572871268293566
CIDs00163296	CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1	602.6643296	8.4793	2.0	7.0	113.97	0.0	3.0	12.0	153.7965	0.0	0.0	0.0	0.199887500130865
CIDs59422203	CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F	392.3782696	3.7429	3.0	6.0	95.59	0.0	4.0	8.0	98.4981	1.0	1.0	1.0	0.422790006149305
CIDs00005717	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12	575.67522	7.2406	2.0	9.0	124.11	0.0	5.0	11.0	157.8159	0.0	0.0	0.0	0.167620729259805
CIDs00072402	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1	363.36668	2.243	2.0	7.0	107.44	0.0	10.0	1.0	99.7192	1.0	1.0	1.0	0.340072428196946
CIDs11950170	CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1	452.50776	5.284	3.0	6.0	104.82	0.0	7.0	8.0	132.8911	0.0	1.0	1.0	0.289587968306199
CIDs24771824	O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1	455.4324096	5.4049	1.0	7.0	80.24	0.0	4.0	7.0	119.5837	0.0	1.0	1.0	0.399390222344321
CIDs03037233	CCCCCNC(=O)c1coc([C@@H]2[C@H]3CC[C@H](O3)[C@@H]2Cc2ccccc2CCC(=O)O)n1	440.53198	4.5064	2.0	7.0	101.66	0.0	2.0	12.0	120.231	1.0	1.0	0.0	0.468389950491811
CIDs05283734	C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC[C@@H](O)C(C)C)C[C@@H](O)C[C@@H]1O	416.63646	5.5606	3.0	3.0	60.69	0.0	0.0	6.0	127.3644	0.0	1.0	1.0	0.531059982453658
CIDs00003448	Oc1noc2c1CCNC2	140.13992	0.3547	2.0	4.0	58.29	0.0	3.0	0.0	37.8677	1.0	0.0	1.0	0.4728666287273
CIDs00400769	COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2	505.68812	6.37898	0.0	5.0	84.23	0.0	0.0	2.0	144.294	0.0	0.0	1.0	0.406695679904128
CIDs00006912	OC[C@H](O)[C@@H](O)[C@H](O)CO	152.14578	-2.9463	5.0	5.0	101.15	0.0	0.0	4.0	31.958	0.0	0.0	1.0	0.296389344353022
CIDs11961293	COC(=O)N1CCC(CN2CCC(CNC(=O)c3cccc4[nH]c(C(C)C)nc34)CC2)CC1	455.59298	3.8732	2.0	7.0	90.56	0.0	3.0	9.0	137.2289	1.0	1.0	1.0	0.506054397636722
CIDs09870520	CNc1cccc(NC(=O)N[C@@H]2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1	498.5762	4.1078	3.0	9.0	115.79	0.0	3.0	9.0	151.0411	1.0	0.0	1.0	0.400782881978795
CIDs05284616	CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C	914.171860000001	6.1185	3.0	14.0	195.43	0.0	0.0	6.0	253.6784	0.0	0.0	0.0	0.156741325300393
CIDs06918155	CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C	540.68756	4.7039	1.0	7.0	99.13	0.0	0.0	6.0	146.8408	0.0	0.0	1.0	0.487565568452842
CIDs00026098	CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O	300.3556	1.5027	0.0	6.0	56.22	0.0	1.0	3.0	95.806	1.0	1.0	1.0	0.788655200188388
CIDs00003191	CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1	469.65756	7.1555	0.0	3.0	29.54	0.0	3.0	10.0	149.1185	0.0	0.0	1.0	0.295191230857278
CIDs00001775	O=C1N=C(O)NC1(c1ccccc1)c1ccccc1	252.26798	1.7384	2.0	4.0	61.69	0.0	2.0	2.0	78.7775	1.0	0.0	1.0	0.854249085497536
CIDs11450633	Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O	339.39164	1.15978	1.0	7.0	97.05	0.0	2.0	3.0	98.8444	1.0	1.0	1.0	0.89589983453271
CIDs00005078	CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12	269.34486	1.9118	1.0	4.0	49.74	0.0	4.0	5.0	79.9107	1.0	1.0	1.0	0.601090954222623
CIDs00002520	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	454.60162	5.09308	0.0	6.0	63.95	0.0	2.0	13.0	132.461	0.0	1.0	0.0	0.419913000629652
CIDs01548999	O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1	388.8878	3.024	1.0	5.0	53.01	0.0	2.0	8.0	113.7258	1.0	1.0	1.0	0.704339580850863
CIDs06918852	COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N	441.4522464	3.0854	2.0	9.0	135.89	0.0	2.0	6.0	109.7206	1.0	1.0	1.0	0.648054098792327
CIDs00014676	CN1CCC(CN2c3ccccc3Sc3ccccc32)C1	296.4298	4.2439	0.0	2.0	31.78	0.0	2.0	2.0	96.677	1.0	1.0	1.0	0.829680658939799
CIDs00005852	CC(C)(S)[C@@H](N)C(=O)O	149.21134	0.807	3.0	4.0	102.12	0.0	0.0	2.0	38.5952	1.0	0.0	1.0	0.505247367225815
CIDs05460407	O=C(O)[C@H](O)[C@@H](O)CO	136.10332	-2.2149	4.0	5.0	97.99	0.0	0.0	3.0	26.5992	1.0	0.0	1.0	0.352224099289872
CIDs05222465	CCCC(=O)[O-].[Na+]	112.10283	0.9836	2.0	2.0	37.3	0.0	0.0	2.0	24.2258	1.0	0.0	1.0	0.522359693973849
CIDs16158473	CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@H](C(N)=O)C(C)C	3039.40859999999	0.714200000000005	51.0	83.0	1401.22	0.0	2.0	135.0	761.8781	0.0	0.0	0.0	0.0246332618513981
CIDs00010624	CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12	284.248141	1.7435	3.0	5.0	95.6	0.0	3.0	5.0	73.2538	1.0	0.0	1.0	0.620196462033224
CIDs00002910	NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O	389.87754	4.5582	3.0	7.0	135.12	0.0	1.0	2.0	96.5238	1.0	1.0	1.0	0.630461110818474
CIDs05281793	O=C(/C=C/c1ccc(O)c(O)c1/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	494.44688	3.3429	7.0	10.0	184.98	0.0	3.0	9.0	130.8128	0.0	0.0	0.0	0.100674980874512
CIDs00005340	Nc1ccc(S(=O)(=O)Nc2nccs2)cc1	255.31666	3.2611	2.0	6.0	121.7	0.0	2.0	3.0	63.6321	1.0	0.0	1.0	0.811384195777767
CIDs09868491	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(F)(F)COc1ccccc1	452.5312664	4.683	2.0	5.0	75.99	0.0	1.0	13.0	120.1466	1.0	1.0	0.0	0.258162147859286
CIDs00005877	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C	416.50728	2.3744	2.0	6.0	100.9	0.0	0.0	4.0	111.6046	1.0	1.0	1.0	0.682658519708167
CIDs00004642	CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1	344.44792	2.1052	1.0	5.0	62.13	0.0	2.0	6.0	105.8228	1.0	1.0	1.0	0.813394613638929
CIDs00041684	CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1	307.28196	2.8251	1.0	6.0	142.35	0.0	2.0	6.0	76.6492	1.0	0.0	0.0	0.375936315789242
CIDs00004919	OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1	287.43966	3.8783	1.0	2.0	23.47	0.0	2.0	5.0	92.7198	1.0	1.0	1.0	0.901880100513995
CIDs16662431	CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O	410.4844832	3.3709	2.0	5.0	68.44	0.0	2.0	6.0	123.0089	1.0	1.0	1.0	0.715009359864133
CIDs15604015	O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2	380.9104	5.2803	1.0	3.0	41.99	0.0	2.0	5.0	107.8597	0.0	1.0	1.0	0.766730685911196
CIDs00053708	CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1	248.30088	1.9643	2.0	3.0	91.02	0.0	2.0	3.0	67.9749	1.0	0.0	1.0	0.642176308262715
CIDs46926350	CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12	396.48602	3.2116	2.0	7.0	91.15	0.0	4.0	7.0	117.9395	1.0	1.0	1.0	0.366037612829307
CIDs00031404	Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1	220.35046	4.2956	1.0	1.0	20.23	0.0	1.0	2.0	71.971	1.0	0.0	1.0	0.787697624348391
CIDs00005350	C[S+]([O-])CCCCN=C=S	177.28764	2.1136	0.0	3.0	80.73	0.0	0.0	5.0	48.3955	1.0	0.0	1.0	0.278960006886238
CIDs00003899	Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1	270.2072696	3.3271	1.0	4.0	55.13	0.0	2.0	4.0	60.6852	1.0	0.0	1.0	0.925394636130625
CIDs00158782	C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O	1421.63898	-0.198299999999998	17.0	33.0	530.99	0.0	5.0	29.0	399.064499999999	0.0	0.0	0.0	0.021772450057073
CIDs10309899	O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)nc1	413.45026	2.7343	2.0	9.0	124.11	0.0	4.0	5.0	112.5247	1.0	1.0	1.0	0.37519697968251
CIDs00024066	Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1	211.21782	0.0765999999999997	2.0	6.0	90.37	0.0	1.0	2.0	53.5242	1.0	0.0	1.0	0.719357467486195
CIDs00124087	Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1	310.82056	4.3477	1.0	2.0	24.92	0.0	3.0	0.0	95.4737	1.0	1.0	1.0	0.667581229892905
CIDs09549213	CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21	512.36781	4.2532	2.0	9.0	125.41	0.0	5.0	7.0	117.1711	0.0	0.0	1.0	0.243146525313559
CIDs24794418	CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1	512.8925664	5.8438	2.0	8.0	108.47	0.0	4.0	8.0	131.1936	0.0	0.0	1.0	0.302757578948061
CIDs00002141	NCCCNCCSP(=O)(O)O	214.222961	0.8419	4.0	6.0	130.69	0.0	0.0	7.0	50.2362	1.0	0.0	1.0	0.366611991277621
CIDs00007427	OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	342.29648	-5.3972	8.0	11.0	189.53	0.0	0.0	4.0	68.1194	0.0	0.0	0.0	0.243258576538801
CIDs05281855	O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23	302.19264	1.3128	4.0	8.0	141.34	0.0	12.0	0.0	75.31	1.0	0.0	0.0	0.186512583296195
CIDs00065937	CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1	461.3793	4.4028	2.0	7.0	95.94	0.0	1.0	16.0	117.902	1.0	1.0	0.0	0.35240428469788
CIDs00009458	CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O	248.1553896	2.3289	1.0	4.0	63.6	0.0	1.0	4.0	49.9023	1.0	0.0	1.0	0.655653785766746
CIDs00005556	Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2	343.20998	3.6691	0.0	4.0	43.07	0.0	3.0	1.0	95.661	1.0	1.0	1.0	0.676232813686637
CIDs00004873	[Cl-].[K+]													
CIDs00005862	N[C@@H](CS)C(=O)O	121.15818	0.0284	3.0	4.0	102.12	0.0	0.0	2.0	28.9432	1.0	0.0	1.0	0.448198804176904
CIDs00010311	Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1	398.3387	1.5511	4.0	8.0	173.57	0.0	2.0	4.0	94.3323	1.0	0.0	0.0	0.561150789308775
CIDs05282138	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1	492.52042	5.1278	1.0	6.0	119.68	0.0	2.0	12.0	139.6427	0.0	0.0	0.0	0.189878645924434
CIDs09824145	CN[C@@H](C)C/C=C/c1cncc(OC(C)C)c1	234.33728	3.2709	1.0	3.0	34.15	0.0	1.0	6.0	72.4637	1.0	0.0	1.0	0.819920474687282
CIDs09852175	Cc1cc(F)ccc1[C@H]1C[C@@H](N2CCN3C(=O)CC[C@H]3C2)CCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	628.6240224	6.6105	0.0	6.0	47.1	0.0	2.0	8.0	160.704	0.0	0.0	1.0	0.32816249725347
CIDs44599828	CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1	372.52422	5.2933	1.0	4.0	57.79	0.0	3.0	7.0	111.0857	0.0	1.0	1.0	0.611789983330375
CIDs00004473	COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1	479.52496	4.5298	1.0	6.0	113.69	0.0	2.0	11.0	136.3287	1.0	1.0	0.0	0.287765270421111
CIDs44516953	CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1	615.72584	3.2359	2.0	13.0	128.29	0.0	3.0	10.0	182.0679	0.0	0.0	1.0	0.34673058481132
CIDs00003478	Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1	445.53518	4.3316	3.0	9.0	138.53	0.0	2.0	10.0	115.3026	1.0	1.0	1.0	0.487329975510788
CIDs00446220	COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C	303.35294	1.8056	0.0	5.0	55.84	0.0	1.0	5.0	84.8525	1.0	1.0	1.0	0.776504025418123
CIDs03052775	C#CCN[C@@H]1CCc2ccccc21	171.23832	2.2876	1.0	1.0	12.03	0.0	1.0	2.0	54.4517	1.0	0.0	1.0	0.673076459274741
CIDs00042113	FC(F)OC(F)C(F)(F)F	168.0377992	2.0835	0.0	1.0	9.23	0.0	0.0	3.0	17.964	1.0	0.0	1.0	0.626307110575048
CIDs10225083	COc1ccc(C)c(OC(CCN2CCC(n3c(=O)[nH]c4ccccc43)CC2)C(C)C)c1	437.5744	4.7151	1.0	5.0	59.49	0.0	4.0	8.0	134.0587	1.0	1.0	1.0	0.432408309431178
CIDs22591684	CCS(=O)(=O)CCCC12CCC(c3nnc(-c4ccccc4C(F)(F)F)n3C)(CC1)CC2	469.5634096	6.3886	0.0	5.0	73.23	0.0	2.0	8.0	118.731	0.0	0.0	1.0	0.44793226612263
CIDs25019940	O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21	557.5904664	4.2506	3.0	8.0	103.43	0.0	3.0	5.0	158.2681	0.0	0.0	1.0	0.428073679521557
CIDs11285791	CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1	696.94098	9.7454	1.0	8.0	104.9	0.0	4.0	18.0	210.0332	0.0	0.0	0.0	0.0810051469997133
CIDs05486971	CC(C)C[C@H](CN)CC(=O)O	159.22608	1.7824	2.0	3.0	63.32	0.0	0.0	5.0	45.0492	1.0	0.0	1.0	0.642328072120276
CIDs09918381	COCCN1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(SCc3cccc(F)c3F)cc(=O)c3ccccc32)CC1	735.805036	8.33530000000001	0.0	7.0	80.08	0.0	6.0	14.0	197.467	0.0	0.0	0.0	0.104169644476458
CIDs00176873	CC(C)[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)N1C	588.6559	0.4783	7.0	15.0	238.41	0.0	1.0	9.0	170.9834	0.0	0.0	0.0	0.117881077557289
CIDs11516136	O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1	366.4088664	0.4663	1.0	7.0	64.6	0.0	1.0	4.0	106.3877	1.0	1.0	1.0	0.83086798087738
CIDs54682876	COc1cccc2c1c(O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(=O)n2C	406.3551896	3.5481	1.0	6.0	71.77	0.0	4.0	5.0	102.1025	1.0	1.0	1.0	0.546686878871338
CIDs00065064	O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	458.37172	2.2332	8.0	11.0	197.37	0.0	3.0	4.0	112.0645	0.0	0.0	0.0	0.210684310209398
CIDs00002905	CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1	291.3853	2.1801	1.0	4.0	49.77	0.0	1.0	7.0	82.7448	1.0	1.0	1.0	0.782362333490968
CIDs00005281	CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]	595.27536	12.89	3.0	4.0	74.6	0.0	0.0	32.0	183.0476	0.0	0.0	0.0	0.0534445319675584
CIDs05280954	COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC	634.71598	4.5086	1.0	10.0	117.78	0.0	4.0	11.0	175.2327	0.0	0.0	0.0	0.186614592565039
